LineId,Content,EventId,EventTemplate
484,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 1 s. Press the start/stop button to cancel.; Forward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,53,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 1 s. Press the start/stop button to cancel.; Forward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.
485,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 1 s. Press the start/stop button to cancel.; Remaining battery only enough for RTH. Aircraft returning.; Forward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Low battery RTH.; Flight mode changed to Go Home.,53,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 1 s. Press the start/stop button to cancel.; Remaining battery only enough for RTH. Aircraft returning.; Forward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Low battery RTH.; Flight mode changed to Go Home.
482,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 2 s. Press the start/stop button to cancel.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,53,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 2 s. Press the start/stop button to cancel.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.
481,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 3 s. Press the start/stop button to cancel.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,53,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 3 s. Press the start/stop button to cancel.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.
480,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 4 s. Press the start/stop button to cancel.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,53,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 4 s. Press the start/stop button to cancel.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.
479,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 5 s. Press the start/stop button to cancel.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,53,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 5 s. Press the start/stop button to cancel.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.
478,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 6 s. Press the start/stop button to cancel.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,53,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 6 s. Press the start/stop button to cancel.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.
477,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 7 s. Press the start/stop button to cancel.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,53,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 7 s. Press the start/stop button to cancel.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.
476,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 8 s. Press the start/stop button to cancel.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,53,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 8 s. Press the start/stop button to cancel.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.
475,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 8 s. Press the start/stop button to cancel.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Forward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,53,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 8 s. Press the start/stop button to cancel.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Forward ambient light too low. Obstacle avoidance unavailable. Fly with caution.
474,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 9 s. Press the start/stop button to cancel.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Forward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,53,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 9 s. Press the start/stop button to cancel.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Forward ambient light too low. Obstacle avoidance unavailable. Fly with caution.
530,Ambient light too low. Obstacle avoidance unavailable.; RC signal lost.,56,Ambient light too low. Obstacle avoidance unavailable.; RC signal lost.
548,Ambient light too low. Obstacle avoidance unavailable.; RC signal weak.,56,Ambient light too low. Obstacle avoidance unavailable.; RC signal weak.
336,Area under aircraft unsuitable for landing. Move to safe environment and try again.,31,Area under aircraft unsuitable for landing. Move to safe environment and try again.
450,Auto landing in progress.,77,Auto landing in progress.
657,Auto landing in progress.,77,Auto landing in progress.
449,Auto landing in progress.,77,Auto landing in progress.
656,Auto landing in progress.,77,Auto landing in progress.
507,Auto landing in progress.,77,Auto landing in progress.
333,Auto landing in progress.; Area under aircraft unsuitable for landing. Move to safe environment and try again.,31,Auto landing in progress.; Area under aircraft unsuitable for landing. Move to safe environment and try again.
335,Auto landing in progress.; Area under aircraft unsuitable for landing. Move to safe environment and try again.,31,Auto landing in progress.; Area under aircraft unsuitable for landing. Move to safe environment and try again.
21,Auto landing in progress.; Make sure the area under the aircraft is safe for landing. Push throttle down to use force landing.,66,Auto landing in progress.; Make sure the area under the aircraft is safe for landing. Push throttle down to use force landing.
340,Auto landing in progress.; Make sure the area under the aircraft is safe for landing. Push throttle down to use force landing.,66,Auto landing in progress.; Make sure the area under the aircraft is safe for landing. Push throttle down to use force landing.
20,Auto landing in progress.; Make sure the area under the aircraft is safe for landing. Push throttle down to use force landing.,66,Auto landing in progress.; Make sure the area under the aircraft is safe for landing. Push throttle down to use force landing.
338,Auto landing in progress.; Make sure the area under the aircraft is safe for landing. Push throttle down to use force landing.,66,Auto landing in progress.; Make sure the area under the aircraft is safe for landing. Push throttle down to use force landing.
337,Auto landing in progress.; Press brake button to cancel landing.; Flight mode changed to Auto Landing.,249,Auto landing in progress.; Press brake button to cancel landing.; Flight mode changed to Auto Landing.
154,Auto landing in progress.; Press brake button to cancel landing.; Flight mode changed to Auto Landing.,249,Auto landing in progress.; Press brake button to cancel landing.; Flight mode changed to Auto Landing.
332,Auto landing in progress.; Press brake button to cancel landing.; RTH in progress.,99,Auto landing in progress.; Press brake button to cancel landing.; RTH in progress.
455,Compass error.,62,Compass error.
380,Compass error.,62,Compass error.
377,Compass error.; Compass error. Fly with caution.,62,Compass error.; Compass error. Fly with caution.
452,Compass error.; Compass error. Fly with caution.,62,Compass error.; Compass error. Fly with caution.
56,Controller triggered aircraft to descend. Auto RTH canceled.,71,Controller triggered aircraft to descend. Auto RTH canceled.
630,Controller triggered aircraft to descend. Auto RTH canceled.,71,Controller triggered aircraft to descend. Auto RTH canceled.
186,Controller triggered aircraft to descend. Auto RTH canceled.,71,Controller triggered aircraft to descend. Auto RTH canceled.
537,Controller triggered aircraft to descend. Auto RTH canceled.,71,Controller triggered aircraft to descend. Auto RTH canceled.
230,Controller triggered aircraft to descend. Auto RTH canceled.,71,Controller triggered aircraft to descend. Auto RTH canceled.
490,Controller triggered aircraft to descend. Auto RTH canceled.,71,Controller triggered aircraft to descend. Auto RTH canceled.
578,Controller triggered aircraft to descend. Auto RTH canceled.,71,Controller triggered aircraft to descend. Auto RTH canceled.
296,Controller triggered aircraft to fly backward. Auto RTH canceled.,71,Controller triggered aircraft to fly backward. Auto RTH canceled.
138,Controller triggered aircraft to fly backward. Auto RTH canceled.,71,Controller triggered aircraft to fly backward. Auto RTH canceled.
2,Data Recorder File Index is 80.; Set Return to Home (RTH) altitude to 100 m (328 ft).; Set maximum flight altitude to 500 m (1640 ft).; Flight mode changed to Starting Motors.,88,Data Recorder File Index is 80.; Set Return to Home (RTH) altitude to 100 m (328 ft).; Set maximum flight altitude to 500 m (1640 ft).; Flight mode changed to Starting Motors.
24,Data Recorder File Index is 83.; Set Return to Home (RTH) altitude to 100 m (328 ft).; Set maximum flight altitude to 500 m (1640 ft).,88,Data Recorder File Index is 83.; Set Return to Home (RTH) altitude to 100 m (328 ft).; Set maximum flight altitude to 500 m (1640 ft).
156,Data Recorder File Index is 84.; Set Return to Home (RTH) altitude to 100 m (328 ft).; Set maximum flight altitude to 30 m (98 ft).; Flight mode changed to P-GPS (Brake).,88,Data Recorder File Index is 84.; Set Return to Home (RTH) altitude to 100 m (328 ft).; Set maximum flight altitude to 30 m (98 ft).; Flight mode changed to P-GPS (Brake).
453,Data Recorder File Index is 88.; Set Return to Home (RTH) altitude to 100 m (328 ft).; Set maximum flight altitude to 500 m (1640 ft).,88,Data Recorder File Index is 88.; Set Return to Home (RTH) altitude to 100 m (328 ft).; Set maximum flight altitude to 500 m (1640 ft).
378,Data Recorder File Index is 88.; Set Return to Home (RTH) altitude to 100 m (328 ft).; Set maximum flight altitude to 500 m (1640 ft).,88,Data Recorder File Index is 88.; Set Return to Home (RTH) altitude to 100 m (328 ft).; Set maximum flight altitude to 500 m (1640 ft).
510,Data Recorder File Index is 89.; Set Return to Home (RTH) altitude to 100 m (328 ft).; Set maximum flight altitude to 500 m (1640 ft).,88,Data Recorder File Index is 89.; Set Return to Home (RTH) altitude to 100 m (328 ft).; Set maximum flight altitude to 500 m (1640 ft).
89,Downlink Lost.,120,Downlink Lost.
290,Downlink Lost.,120,Downlink Lost.
262,Downlink Lost.,120,Downlink Lost.
283,Downlink Lost.,120,Downlink Lost.
96,Downlink Lost.,120,Downlink Lost.
352,Downlink Lost.,120,Downlink Lost.
532,Downlink Lost.,120,Downlink Lost.
606,Downlink Lost.,120,Downlink Lost.
90,Downlink Restored (after 0m 1.2s).,505,Downlink Restored (after 0m 1.2s).
607,Downlink Restored (after 0m 16s).; Flight mode changed to Go Home.,505,Downlink Restored (after 0m 16s).; Flight mode changed to Go Home.
533,Downlink Restored (after 0m 22.8s).; Flight mode changed to Go Home.,505,Downlink Restored (after 0m 22.8s).; Flight mode changed to Go Home.
291,Downlink Restored (after 0m 5.4s).,505,Downlink Restored (after 0m 5.4s).
225,Failsafe RTH.,75,Failsafe RTH.
94,Failsafe RTH.,75,Failsafe RTH.
196,Failsafe RTH.,75,Failsafe RTH.
572,Failsafe RTH.,75,Failsafe RTH.
93,Failsafe RTH.,75,Failsafe RTH.
557,Failsafe RTH.,75,Failsafe RTH.
117,Failsafe RTH.,75,Failsafe RTH.
181,Failsafe RTH.,75,Failsafe RTH.
596,Failsafe RTH.,75,Failsafe RTH.
558,Failsafe RTH.,75,Failsafe RTH.
398,Failsafe RTH.,75,Failsafe RTH.
136,Failsafe RTH.,75,Failsafe RTH.
565,Failsafe RTH.,75,Failsafe RTH.
613,Failsafe RTH.,75,Failsafe RTH.
573,Failsafe RTH.,75,Failsafe RTH.
400,Failsafe RTH.,75,Failsafe RTH.
211,Failsafe RTH.,75,Failsafe RTH.
218,Failsafe RTH.,75,Failsafe RTH.
402,Failsafe RTH.,75,Failsafe RTH.
399,Failsafe RTH.,75,Failsafe RTH.
135,Failsafe RTH.,75,Failsafe RTH.
401,Failsafe RTH.,75,Failsafe RTH.
295,Failsafe RTH.; Aircraft braking.; RC signal lost. Returning to home.; RTH in progress.,498,Failsafe RTH.; Aircraft braking.; RC signal lost. Returning to home.; RTH in progress.
295,Failsafe RTH.; Aircraft braking.; RC signal lost. Returning to home.; RTH in progress.,498,Failsafe RTH.; Aircraft braking.; RC signal lost. Returning to home.; RTH in progress.
232,Failsafe RTH.; Controller triggered aircraft to descend. Auto RTH canceled.; RC signal lost. Aircraft will follow preset action for lost signal.; RC signal lost. Returning to home.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.; RTH ascending.,224,Failsafe RTH.; Controller triggered aircraft to descend. Auto RTH canceled.; RC signal lost. Aircraft will follow preset action for lost signal.; RC signal lost. Returning to home.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.; RTH ascending.
411,Failsafe RTH.; Controller triggered aircraft to descend. Auto RTH canceled.; RC signal lost. Returning to home.,224,Failsafe RTH.; Controller triggered aircraft to descend. Auto RTH canceled.; RC signal lost. Returning to home.
